0	 0.631073 	 -1.#IND 	 -1.#IND 
47600	 0.0468145 	 3.75227 	 3.56464 
47700	 0.0276076 	 3.31735 	 3.52108 
47800	 0.0387909 	 3.78351 	 3.73417 
47900	 0.026974 	 3.10485 	 3.427 
48000	 0.0321631 	 3.45552 	 3.56239 
48100	 0.0496113 	 3.47378 	 3.78865 
48200	 0.05644 	 4.70364 	 5.51512 
48300	 0.0274988 	 3.00923 	 2.98297 
48400	 0.0399041 	 3.53696 	 3.75068 
48500	 0.0586791 	 4.09779 	 4.56131 
48600	 0.0370396 	 3.74572 	 4.05874 
48700	 0.0355466 	 3.93575 	 4.85045 
48800	 0.0523068 	 3.06686 	 3.69972 
48900	 0.027641 	 4.10715 	 4.38326 
49000	 0.0390458 	 3.95931 	 4.29974 
49100	 0.0418212 	 3.87062 	 4.52053 
49200	 0.0301613 	 4.57486 	 6.01923 
49300	 0.0410503 	 3.62231 	 4.00493 
49400	 0.0454725 	 3.61179 	 4.17383 
49500	 0.0217885 	 4.0557 	 4.49381 
49600	 0.0387803 	 4.1474 	 4.76493 
49700	 0.0386312 	 3.65902 	 4.39938 
49800	 0.0425456 	 3.28374 	 3.6831 
49900	 0.0283785 	 3.75934 	 4.11023 
50000	 0.0369493 	 4.96372 	 5.83785 
50100	 0.0384139 	 4.20113 	 4.03928 
50200	 0.0287558 	 4.29772 	 4.64152 
50300	 0.0345536 	 3.78027 	 5.12738 
50400	 0.0357098 	 3.0647 	 3.3478 
50500	 0.0305694 	 3.29859 	 3.68695 
50600	 0.0374961 	 3.75098 	 4.10226 
50700	 0.0378903 	 3.41399 	 3.63324 
50800	 0.0305839 	 3.7178 	 4.37271 
50900	 0.0328103 	 3.22331 	 3.37505 
51000	 0.0247582 	 4.70508 	 5.76528 
51100	 0.0452861 	 3.24063 	 3.65415 
51200	 0.0214537 	 3.66493 	 4.0294 
51300	 0.0293767 	 3.31369 	 3.82886 
51400	 0.0256993 	 3.57516 	 3.43456 
51500	 0.0421426 	 3.91379 	 4.15414 
51600	 0.0340204 	 3.97253 	 5.35412 
51700	 0.0410974 	 4.00518 	 4.52448 
51800	 0.028077 	 3.68577 	 4.76197 
51900	 0.0431053 	 4.08593 	 4.2597 
52000	 0.0338085 	 3.59075 	 3.93866 
52100	 0.055902 	 3.5479 	 4.01594 
52200	 0.0420445 	 4.30659 	 4.62997 
52300	 0.0416998 	 3.91078 	 4.41354 
52400	 0.0408549 	 3.91567 	 4.36483 
52500	 0.0352256 	 3.62278 	 3.79668 
52600	 0.0285028 	 3.45189 	 3.73813 
52700	 0.023717 	 3.26073 	 3.67794 
52800	 0.055883 	 3.43602 	 3.90178 
52900	 0.0520733 	 3.91107 	 4.46245 
53000	 0.0639983 	 3.57239 	 3.61678 
53100	 0.0319389 	 3.35461 	 4.14694 
53200	 0.0371657 	 3.18943 	 3.29991 
53300	 0.0271286 	 3.75958 	 3.95195 
53400	 0.0474402 	 3.87748 	 3.88833 
53500	 0.0228345 	 4.32823 	 5.91264 
53600	 0.0458149 	 3.32152 	 3.76494 
53700	 0.0478498 	 3.79434 	 4.00118 
53800	 0.0304241 	 3.61896 	 3.7236 
53900	 0.0371106 	 3.44706 	 3.89207 
54000	 0.0498515 	 3.62404 	 4.22452 
54100	 0.0282219 	 3.70781 	 4.46302 
54200	 0.0450941 	 3.21284 	 3.31824 
54300	 0.0333467 	 3.1701 	 3.53244 
54400	 0.0329826 	 3.87652 	 4.30493 
54500	 0.0532368 	 3.89921 	 3.14109 
54600	 0.0371382 	 3.1375 	 3.39856 
54700	 0.0344431 	 3.48258 	 3.3481 
54800	 0.0323027 	 2.99247 	 3.1277 
54900	 0.0243732 	 3.32428 	 3.60211 
55000	 0.0390497 	 2.65655 	 2.61566 
55100	 0.0373101 	 3.51605 	 3.95979 
55200	 0.0427689 	 3.36367 	 3.98333 
55300	 0.0310345 	 3.34174 	 3.57856 
55400	 0.026289 	 3.80138 	 4.52248 
55500	 0.0390262 	 4.22732 	 4.88732 
55600	 0.0330856 	 3.36626 	 3.7548 
